YEAR,STATE_NAME,COMMODITY_DESC,STATISTICCAT_DESC,UNIT_DESC,total_cattle_value
2004,INDIANA,CATTLE,"CALF CROP",HEAD,340
2004,IOWA,CATTLE,"PRICE RECEIVED","$ / CWT",86.8
2004,IOWA,CATTLE,PRODUCTION,$,1
2004,IOWA,CATTLE,SALES,HEAD,1
2004,IOWA,CATTLE,"SALES FOR SLAUGHTER",HEAD,142
2004,KANSAS,CATTLE,"CALF CROP",HEAD,114
2004,KANSAS,CATTLE,FEEDLOTS,NUMBER,258
2004,KANSAS,CATTLE,"SHIPMENTS IN",HEAD,4
2004,KANSAS,CATTLE,SLAUGHTERED,HEAD,7
2004,LOUISIANA,CATTLE,SALES,HEAD,234
2004,MAINE,CATTLE,SLAUGHTERED,HEAD,1
2004,MARYLAND,CATTLE,VALUE,$,2
2004,MICHIGAN,CATTLE,SALES,LB,404
2004,MICHIGAN,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",10
2004,MINNESOTA,CATTLE,"INVENTORY, AVG",HEAD,61
2004,MISSISSIPPI,CATTLE,SALES,HEAD,225
2004,MISSOURI,CATTLE,"INVENTORY, AVG",OPERATIONS,1
2004,MONTANA,CATTLE,SALES,HEAD,285
2004,MONTANA,CATTLE,SLAUGHTERED,HEAD,5
2004,MONTANA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",21
2004,NEBRASKA,CATTLE,"INVENTORY, AVG",OPERATIONS,450
2004,NEBRASKA,CATTLE,"SALES FOR SLAUGHTER",HEAD,880
2004,NEVADA,CATTLE,"PRICE RECEIVED","$ / CWT",215.4
2004,"NEW HAMPSHIRE",CATTLE,"PRICE RECEIVED","$ / HEAD",1
2004,"NEW JERSEY",CATTLE,"PRICE RECEIVED","$ / CWT",106
2004,"NEW JERSEY",CATTLE,PRODUCTION,LB,10
2004,"NEW JERSEY",CATTLE,SLAUGHTERED,HEAD,2
2004,"NEW JERSEY",CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
2004,"NEW MEXICO",CATTLE,SALES,HEAD,1
2004,"NEW YORK",CATTLE,"INVENTORY, AVG",HEAD,208
2004,"NORTH CAROLINA",CATTLE,SLAUGHTERED,HEAD,1
2004,"NORTH DAKOTA",CATTLE,"PRICE RECEIVED","$ / CWT",189.1
2004,OHIO,CATTLE,PRODUCTION,LB,402
2004,OHIO,CATTLE,"SALES FOR SLAUGHTER",HEAD,300
2004,OKLAHOMA,CATTLE,"LOSS, DEATH",HEAD,95
2004,OKLAHOMA,CATTLE,SLAUGHTERED,HEAD,810
2004,OKLAHOMA,CATTLE,VALUE,$,22
2004,OREGON,CATTLE,"INVENTORY, AVG",HEAD,120
2004,OREGON,CATTLE,"LOSS, DEATH",HEAD,23
2004,"OTHER STATES",CATTLE,"SALES FOR SLAUGHTER",HEAD,1149
2004,PENNSYLVANIA,CATTLE,"INVENTORY, AVG",HEAD,271
2004,PENNSYLVANIA,CATTLE,"LOSS, DEATH",HEAD,46
2004,PENNSYLVANIA,CATTLE,SLAUGHTERED,HEAD,31
2004,PENNSYLVANIA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",1
2004,"SOUTH DAKOTA",CATTLE,"LOSS, DEATH",HEAD,53
2004,"SOUTH DAKOTA",CATTLE,SALES,HEAD,1
2004,TENNESSEE,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",13
2004,TEXAS,CATTLE,"CALF CROP",HEAD,4
2004,TEXAS,CATTLE,FEEDLOTS,NUMBER,131
2004,TEXAS,CATTLE,"GROSS INCOME",$,8
2004,TEXAS,CATTLE,PLACEMENTS,HEAD,39
2004,TEXAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,415
2004,TEXAS,CATTLE,SLAUGHTERED,HEAD,18
2004,TEXAS,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",8
2004,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,1188
2004,UTAH,CATTLE,"INVENTORY, AVG",HEAD,88
2004,VERMONT,CATTLE,"INVENTORY, AVG",OPERATIONS,1
2004,VERMONT,CATTLE,SALES,LB,66
2004,VIRGINIA,CATTLE,SLAUGHTERED,HEAD,600
2004,WASHINGTON,CATTLE,SALES,$,543
2004,WASHINGTON,CATTLE,SLAUGHTERED,HEAD,318
2004,WISCONSIN,CATTLE,"INVENTORY, AVG",HEAD,215
2004,WISCONSIN,CATTLE,"PRICE RECEIVED","$ / CWT",148.7
2004,WISCONSIN,CATTLE,SALES,$,813
2004,WISCONSIN,CATTLE,SALES,LB,1
2004,WISCONSIN,CATTLE,"SALES FOR SLAUGHTER",HEAD,310
2004,WISCONSIN,CATTLE,SLAUGHTERED,HEAD,235
2004,WISCONSIN,CATTLE,VALUE,$,19
2005,ALASKA,CATTLE,VALUE,$,367
2005,ARKANSAS,CATTLE,"CALF CROP",HEAD,800
2005,ARKANSAS,CATTLE,SALES,HEAD,258
2005,ARKANSAS,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",933
2005,CALIFORNIA,CATTLE,FEEDLOTS,NUMBER,4
2005,COLORADO,CATTLE,SALES,$,3
2005,COLORADO,CATTLE,"SALES FOR SLAUGHTER",HEAD,1
2005,CONNECTICUT,CATTLE,"PRICE RECEIVED","$ / CWT",70
2005,CONNECTICUT,CATTLE,SALES,$,11
2005,CONNECTICUT,CATTLE,SALES,LB,15
2005,DELAWARE,CATTLE,"CALF CROP",HEAD,9
2005,DELAWARE,CATTLE,"PRICE RECEIVED","$ / CWT",110
2005,DELAWARE,CATTLE,VALUE,$,589
2005,FLORIDA,CATTLE,"GROSS INCOME",$,504
2005,FLORIDA,CATTLE,"PRICE RECEIVED","$ / CWT",130
2005,FLORIDA,CATTLE,SALES,LB,481
2005,GEORGIA,CATTLE,"PRICE RECEIVED","$ / CWT",99.9
2005,HAWAII,CATTLE,"INVENTORY, AVG",HEAD,5
2005,HAWAII,CATTLE,"PRICE RECEIVED","$ / CWT",96
2005,HAWAII,CATTLE,SALES,HEAD,41
2005,HAWAII,CATTLE,SALES,LB,29
2005,IDAHO,CATTLE,"INVENTORY, AVG",OPERATIONS,725
2005,ILLINOIS,CATTLE,SALES,HEAD,104
2005,INDIANA,CATTLE,SALES,$,236
2005,INDIANA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",508
2005,INDIANA,CATTLE,VALUE,$,12
2005,IOWA,CATTLE,FEEDLOTS,NUMBER,30
2005,IOWA,CATTLE,"PRICE RECEIVED","$ / CWT",89
2005,IOWA,CATTLE,"SALES FOR SLAUGHTER",HEAD,40
2005,KANSAS,CATTLE,"CALF CROP",HEAD,78
2005,KANSAS,CATTLE,"GROSS INCOME",$,6
2005,KANSAS,CATTLE,"PRICE RECEIVED","$ / CWT",140
2005,KENTUCKY,CATTLE,"GROSS INCOME",$,582
2005,KENTUCKY,CATTLE,"INVENTORY, AVG",HEAD,804
2005,LOUISIANA,CATTLE,"INVENTORY, AVG",OPERATIONS,280
2005,MAINE,CATTLE,"PRICE RECEIVED","$ / CWT",219
2005,MARYLAND,CATTLE,"INVENTORY, AVG",HEAD,5
2005,MARYLAND,CATTLE,SALES,$,78
2005,MASSACHUSETTS,CATTLE,"PRICE RECEIVED","$ / CWT",72
2005,MINNESOTA,CATTLE,"INVENTORY, AVG",HEAD,324
2005,MINNESOTA,CATTLE,SALES,HEAD,112
2005,MISSISSIPPI,CATTLE,"INVENTORY, AVG",OPERATIONS,230
2005,MISSOURI,CATTLE,"PRICE RECEIVED","$ / CWT",113
2005,MONTANA,CATTLE,SALES,HEAD,185
2005,NEBRASKA,CATTLE,FEEDLOTS,NUMBER,530
2005,"NEW HAMPSHIRE",CATTLE,"CALF CROP",HEAD,18
2005,"NEW HAMPSHIRE",CATTLE,"LOSS, DEATH",HEAD,800
2005,"NEW HAMPSHIRE",CATTLE,PRODUCTION,$,8
2005,"NEW MEXICO",CATTLE,SALES,$,956
2005,"NEW YORK",CATTLE,"GROSS INCOME",$,176
2005,"NEW YORK",CATTLE,"INVENTORY, AVG",HEAD,96
2005,"NORTH CAROLINA",CATTLE,"PRICE RECEIVED","$ / CWT",196.9
2005,"NORTH DAKOTA",CATTLE,VALUE,$,8
2005,OHIO,CATTLE,"SALES FOR SLAUGHTER",HEAD,270
2005,OKLAHOMA,CATTLE,"PRICE RECEIVED","$ / CWT",160.4
2005,OREGON,CATTLE,"PRICE RECEIVED","$ / CWT",167.3
2005,OREGON,CATTLE,VALUE,$,17
2005,PENNSYLVANIA,CATTLE,"INVENTORY, AVG",HEAD,114
2005,"RHODE ISLAND",CATTLE,SALES,LB,1
2005,"SOUTH CAROLINA",CATTLE,"INVENTORY, AVG",HEAD,1
2005,"SOUTH DAKOTA",CATTLE,"LOSS, DEATH",HEAD,53
2005,"SOUTH DAKOTA",CATTLE,PRODUCTION,$,1
2005,TENNESSEE,CATTLE,"GROSS INCOME",$,520
2005,TENNESSEE,CATTLE,"LOSS, DEATH",HEAD,63
2005,TENNESSEE,CATTLE,PRODUCTION,LB,585
2005,TEXAS,CATTLE,"INVENTORY, AVG",HEAD,328
2005,TEXAS,CATTLE,PLACEMENTS,HEAD,5
2005,TEXAS,CATTLE,"PRICE RECEIVED","$ / CWT",89.9
2005,TEXAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,108
2005,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,14
2005,UTAH,CATTLE,"PRICE RECEIVED","$ / HEAD",1
2005,VERMONT,CATTLE,"INVENTORY, AVG",OPERATIONS,1
2005,WASHINGTON,CATTLE,FEEDLOTS,NUMBER,7
2005,WASHINGTON,CATTLE,SALES,LB,676
2005,"WEST VIRGINIA",CATTLE,"PRICE RECEIVED","$ / CWT",112
2005,WISCONSIN,CATTLE,"INVENTORY, AVG",HEAD,51
2005,WISCONSIN,CATTLE,"PRICE RECEIVED","$ / CWT",249.1
2005,WYOMING,CATTLE,"INVENTORY, AVG",HEAD,4
2005,WYOMING,CATTLE,VALUE,$,10
2006,ALABAMA,CATTLE,"PRICE RECEIVED","$ / CWT",98.4
2006,ARIZONA,CATTLE,SALES,LB,821
2006,ARIZONA,CATTLE,"SHIPMENTS IN",HEAD,500
2006,CALIFORNIA,CATTLE,"LOSS, DEATH",HEAD,170
2006,CALIFORNIA,CATTLE,"SALES FOR SLAUGHTER",HEAD,594
2006,CALIFORNIA,CATTLE,"SHIPMENTS IN",HEAD,710
2006,CALIFORNIA,CATTLE,SLAUGHTERED,HEAD,14
2006,COLORADO,CATTLE,"PRICE RECEIVED","$ / HEAD",2
2006,CONNECTICUT,CATTLE,"GROSS INCOME",$,11
2006,DELAWARE,CATTLE,"PRICE RECEIVED","$ / CWT",181.5
2006,DELAWARE,CATTLE,PRODUCTION,LB,7
2006,FLORIDA,CATTLE,SALES,$,475
2006,GEORGIA,CATTLE,"PRICE RECEIVED","$ / CWT",47.7
2006,GEORGIA,CATTLE,"PRICE RECEIVED","$ / HEAD",1
2006,GEORGIA,CATTLE,SLAUGHTERED,HEAD,534
2006,HAWAII,CATTLE,"PRICE RECEIVED","$ / CWT",52.4
2006,HAWAII,CATTLE,SLAUGHTERED,HEAD,11
2006,IDAHO,CATTLE,"SALES FOR SLAUGHTER",HEAD,323
2006,ILLINOIS,CATTLE,SALES,HEAD,1051
2006,ILLINOIS,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",431
2006,IOWA,CATTLE,"PRICE RECEIVED","$ / CWT",88
2006,IOWA,CATTLE,"SALES FOR SLAUGHTER",HEAD,39
2006,KANSAS,CATTLE,"CALF CROP",HEAD,218
2006,KANSAS,CATTLE,"LOSS, DEATH",HEAD,65
2006,KANSAS,CATTLE,"PRICE RECEIVED","$ / CWT",89.7
2006,KANSAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,135
2006,KENTUCKY,CATTLE,"INVENTORY, AVG",HEAD,1018
2006,KENTUCKY,CATTLE,"PRICE RECEIVED","$ / CWT",46
2006,KENTUCKY,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",943
2006,LOUISIANA,CATTLE,"PRICE RECEIVED","$ / CWT",183.4
2006,MARYLAND,CATTLE,"INVENTORY, AVG",HEAD,2
2006,MARYLAND,CATTLE,"PRICE RECEIVED","$ / CWT",85.1
2006,MARYLAND,CATTLE,SALES,$,83
2006,MARYLAND,CATTLE,SLAUGHTERED,HEAD,43
2006,MASSACHUSETTS,CATTLE,"PRICE RECEIVED","$ / CWT",115
2006,MICHIGAN,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",424
2006,MINNESOTA,CATTLE,"INVENTORY, AVG",HEAD,721
2006,MINNESOTA,CATTLE,"LOSS, DEATH",HEAD,46
2006,MINNESOTA,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
2006,MISSOURI,CATTLE,"PRICE RECEIVED","$ / CWT",110
2006,MISSOURI,CATTLE,SLAUGHTERED,HEAD,86
2006,MISSOURI,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
2006,MONTANA,CATTLE,"CALF CROP",HEAD,1
2006,MONTANA,CATTLE,"PRICE RECEIVED","$ / CWT",224.8
2006,NEBRASKA,CATTLE,FEEDLOTS,NUMBER,33
2006,NEBRASKA,CATTLE,"LOSS, DEATH",HEAD,85
2006,NEBRASKA,CATTLE,PRODUCTION,LB,4
2006,NEVADA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",1
2006,"NEW HAMPSHIRE",CATTLE,"LOSS, DEATH",HEAD,700
2006,"NEW HAMPSHIRE",CATTLE,"PRICE RECEIVED","$ / CWT",82
2006,"NEW HAMPSHIRE",CATTLE,VALUE,$,1
2006,"NEW JERSEY",CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
2006,"NEW MEXICO",CATTLE,"INVENTORY, AVG",OPERATIONS,170
2006,"NEW MEXICO",CATTLE,"LOSS, DEATH",HEAD,29
2006,"NEW MEXICO",CATTLE,SALES,HEAD,390
2006,"NEW MEXICO",CATTLE,"SALES FOR SLAUGHTER",HEAD,378
2006,"NEW YORK",CATTLE,"INVENTORY, AVG",HEAD,796
2006,"NEW YORK",CATTLE,"LOSS, DEATH",HEAD,45
2006,"NEW YORK",CATTLE,SLAUGHTERED,HEAD,28
2006,"NEW YORK",CATTLE,VALUE,$,3
2006,"NORTH CAROLINA",CATTLE,SLAUGHTERED,"LB, LIVE BASIS",383
2006,OHIO,CATTLE,"PRICE RECEIVED","$ / CWT",45.3
2006,OHIO,CATTLE,PRODUCTION,$,374
2006,OHIO,CATTLE,SALES,HEAD,414
2006,OHIO,CATTLE,VALUE,$,23
2006,OKLAHOMA,CATTLE,"INVENTORY, AVG",HEAD,73
2006,OKLAHOMA,CATTLE,"PRICE RECEIVED","$ / CWT",96.8
2006,OKLAHOMA,CATTLE,"SALES FOR SLAUGHTER",HEAD,95
2006,OREGON,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
2006,"OTHER STATES",CATTLE,FEEDLOTS,NUMBER,268
2006,PENNSYLVANIA,CATTLE,"CALF CROP",HEAD,620
2006,PENNSYLVANIA,CATTLE,"INVENTORY, AVG",HEAD,15
2006,PENNSYLVANIA,CATTLE,"PRICE RECEIVED","$ / CWT",83.2
2006,PENNSYLVANIA,CATTLE,"SALES FOR SLAUGHTER",HEAD,120
2006,PENNSYLVANIA,CATTLE,SLAUGHTERED,HEAD,858
2006,"RHODE ISLAND",CATTLE,PRODUCTION,$,1
2006,"RHODE ISLAND",CATTLE,PRODUCTION,LB,1
2006,"SOUTH CAROLINA",CATTLE,"INVENTORY, AVG",HEAD,901
2006,"SOUTH CAROLINA",CATTLE,"PRICE RECEIVED","$ / CWT",115
2006,"SOUTH CAROLINA",CATTLE,PRODUCTION,$,134
2006,"SOUTH CAROLINA",CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
2006,"SOUTH DAKOTA",CATTLE,"INVENTORY, AVG",HEAD,81
2006,"SOUTH DAKOTA",CATTLE,"INVENTORY, AVG",OPERATIONS,600
2006,TENNESSEE,CATTLE,SLAUGHTERED,HEAD,1
2006,TENNESSEE,CATTLE,VALUE,$,7
2006,TEXAS,CATTLE,FEEDLOTS,NUMBER,38
2006,TEXAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,78
2006,TEXAS,CATTLE,VALUE,$,21
2006,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,20
2006,UNKNOWN,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",326
2006,VERMONT,CATTLE,"INVENTORY, AVG",OPERATIONS,1
2006,VERMONT,CATTLE,"PRICE RECEIVED","$ / CWT",110
2006,VERMONT,CATTLE,PRODUCTION,LB,50
2006,VERMONT,CATTLE,SLAUGHTERED,HEAD,2
2006,VIRGINIA,CATTLE,"LOSS, DEATH",HEAD,24
2006,"WEST VIRGINIA",CATTLE,SALES,LB,148
2006,WISCONSIN,CATTLE,"INVENTORY, AVG",HEAD,148
2006,WISCONSIN,CATTLE,SALES,$,911
2006,WISCONSIN,CATTLE,SALES,HEAD,811
2006,WISCONSIN,CATTLE,VALUE,$,19
2007,ALABAMA,CATTLE,OPERATIONS,OPERATIONS,67
2007,ALABAMA,CATTLE,"PRICE RECEIVED","$ / CWT",91.2
2007,ALABAMA,CATTLE,SALES,$,407
2007,ALABAMA,CATTLE,SALES,HEAD,16487
2007,ALABAMA,CATTLE,SALES,LB,506
2007,ALABAMA,CATTLE,SALES,OPERATIONS,6952
2007,ALABAMA,CATTLE,"SALES FOR SLAUGHTER",HEAD,0
2007,ALABAMA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,5
2007,ALABAMA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",0
2007,ALASKA,CATTLE,OPERATIONS,OPERATIONS,1
2007,ALASKA,CATTLE,"PRICE RECEIVED","$ / CWT",90
2007,ALASKA,CATTLE,SALES,$,795
2007,ALASKA,CATTLE,SALES,HEAD,679
2007,ALASKA,CATTLE,SALES,OPERATIONS,97
2007,ALASKA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,4
2007,ARIZONA,CATTLE,OPERATIONS,OPERATIONS,4
2007,ARIZONA,CATTLE,"PRICE RECEIVED","$ / CWT",79.9
2007,ARIZONA,CATTLE,SALES,$,554
2007,ARIZONA,CATTLE,SALES,HEAD,2527
2007,ARIZONA,CATTLE,SALES,OPERATIONS,1565
2007,ARIZONA,CATTLE,"SALES FOR SLAUGHTER",HEAD,351
2007,ARIZONA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,10
2007,ARKANSAS,CATTLE,"LOSS, DEATH",HEAD,33
2007,ARKANSAS,CATTLE,OPERATIONS,OPERATIONS,9
2007,ARKANSAS,CATTLE,SALES,$,761
2007,ARKANSAS,CATTLE,SALES,HEAD,18585
2007,ARKANSAS,CATTLE,SALES,LB,578
2007,ARKANSAS,CATTLE,SALES,OPERATIONS,8875
2007,ARKANSAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,50
2007,ARKANSAS,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,12
2007,CALIFORNIA,CATTLE,OPERATIONS,OPERATIONS,16
2007,CALIFORNIA,CATTLE,"PRICE RECEIVED","$ / CWT",71.4
2007,CALIFORNIA,CATTLE,PRODUCTION,HEAD,0
2007,CALIFORNIA,CATTLE,PRODUCTION,OPERATIONS,7
2007,CALIFORNIA,CATTLE,SALES,$,359
2007,CALIFORNIA,CATTLE,SALES,HEAD,10324
2007,CALIFORNIA,CATTLE,SALES,OPERATIONS,6743
2007,CALIFORNIA,CATTLE,"SALES FOR SLAUGHTER",HEAD,923
2007,CALIFORNIA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,300
2007,CALIFORNIA,CATTLE,SLAUGHTERED,HEAD,123
2007,COLORADO,CATTLE,"LOSS, DEATH",HEAD,80
2007,COLORADO,CATTLE,OPERATIONS,OPERATIONS,2
2007,COLORADO,CATTLE,"PRICE RECEIVED","$ / CWT",103
2007,COLORADO,CATTLE,PRODUCTION,OPERATIONS,4
2007,COLORADO,CATTLE,SALES,$,675
2007,COLORADO,CATTLE,SALES,HEAD,10092
2007,COLORADO,CATTLE,SALES,OPERATIONS,4618
2007,COLORADO,CATTLE,"SALES FOR SLAUGHTER",HEAD,1039
2007,COLORADO,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,231
2007,CONNECTICUT,CATTLE,PRODUCTION,LB,12
2007,CONNECTICUT,CATTLE,SALES,$,1
2007,CONNECTICUT,CATTLE,SALES,HEAD,1879
2007,CONNECTICUT,CATTLE,SALES,OPERATIONS,318
2007,CONNECTICUT,CATTLE,"SALES FOR SLAUGHTER",HEAD,167
2007,CONNECTICUT,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,18
2007,DELAWARE,CATTLE,"INVENTORY, AVG",HEAD,6
2007,DELAWARE,CATTLE,"LOSS, DEATH",HEAD,700
2007,DELAWARE,CATTLE,SALES,$,671
2007,DELAWARE,CATTLE,SALES,HEAD,3371
2007,DELAWARE,CATTLE,SALES,OPERATIONS,453
2007,DELAWARE,CATTLE,"SALES FOR SLAUGHTER",HEAD,103
2007,DELAWARE,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,2
2007,FLORIDA,CATTLE,OPERATIONS,OPERATIONS,18
2007,FLORIDA,CATTLE,"PRICE RECEIVED","$ / CWT",48.4
2007,FLORIDA,CATTLE,SALES,$,551
2007,FLORIDA,CATTLE,SALES,HEAD,19956
2007,FLORIDA,CATTLE,SALES,OPERATIONS,6616
2007,FLORIDA,CATTLE,"SALES FOR SLAUGHTER",HEAD,1097
2007,FLORIDA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,43
2007,GEORGIA,CATTLE,OPERATIONS,OPERATIONS,20
2007,GEORGIA,CATTLE,SALES,$,136
2007,GEORGIA,CATTLE,SALES,HEAD,38397
2007,GEORGIA,CATTLE,SALES,OPERATIONS,7097
2007,GEORGIA,CATTLE,"SALES FOR SLAUGHTER",HEAD,140
2007,GEORGIA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,709
2007,GEORGIA,CATTLE,"SHIPMENTS IN",HEAD,44
2007,GEORGIA,CATTLE,SLAUGHTERED,HEAD,1
2007,HAWAII,CATTLE,SALES,$,1027
2007,HAWAII,CATTLE,SALES,HEAD,1566
2007,HAWAII,CATTLE,SALES,OPERATIONS,1254
2007,HAWAII,CATTLE,"SALES FOR SLAUGHTER",HEAD,56
2007,IDAHO,CATTLE,PRODUCTION,HEAD,0
2007,IDAHO,CATTLE,PRODUCTION,OPERATIONS,2
2007,IDAHO,CATTLE,SALES,$,1137
2007,IDAHO,CATTLE,SALES,HEAD,10058
2007,IDAHO,CATTLE,SALES,OPERATIONS,6333
2007,IDAHO,CATTLE,"SALES FOR SLAUGHTER",HEAD,2404
2007,IDAHO,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,91
2007,IDAHO,CATTLE,SLAUGHTERED,HEAD,225
2007,ILLINOIS,CATTLE,OPERATIONS,OPERATIONS,10
2007,ILLINOIS,CATTLE,PRODUCTION,HEAD,0
2007,ILLINOIS,CATTLE,PRODUCTION,OPERATIONS,2
2007,ILLINOIS,CATTLE,SALES,$,1131
2007,ILLINOIS,CATTLE,SALES,HEAD,26947
2007,ILLINOIS,CATTLE,SALES,OPERATIONS,6999
2007,ILLINOIS,CATTLE,SALES,"PCT OF FARM SALES",6.1
2007,ILLINOIS,CATTLE,"SALES FOR SLAUGHTER",HEAD,3325
2007,ILLINOIS,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,1333
2007,INDIANA,CATTLE,OPERATIONS,OPERATIONS,9
2007,INDIANA,CATTLE,PRODUCTION,OPERATIONS,3
2007,INDIANA,CATTLE,SALES,$,67
2007,INDIANA,CATTLE,SALES,HEAD,13283
2007,INDIANA,CATTLE,SALES,OPERATIONS,5840
2007,INDIANA,CATTLE,"SALES FOR SLAUGHTER",HEAD,4532
2007,INDIANA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,390
2007,INDIANA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",41
2007,IOWA,CATTLE,"CALF CROP",HEAD,1
2007,IOWA,CATTLE,FEEDLOTS,NUMBER,345
2007,IOWA,CATTLE,"LOSS, DEATH",HEAD,115
2007,IOWA,CATTLE,OPERATIONS,OPERATIONS,52
2007,IOWA,CATTLE,PRODUCTION,HEAD,9
2007,IOWA,CATTLE,PRODUCTION,OPERATIONS,59
2007,IOWA,CATTLE,SALES,$,1249
2007,IOWA,CATTLE,SALES,HEAD,24434
2007,IOWA,CATTLE,SALES,OPERATIONS,11524
2007,IOWA,CATTLE,"SALES FOR SLAUGHTER",HEAD,6498
2007,IOWA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,687
2007,KANSAS,CATTLE,FEEDLOTS,NUMBER,120
2007,KANSAS,CATTLE,OPERATIONS,OPERATIONS,18
2007,KANSAS,CATTLE,PRODUCTION,HEAD,0
2007,KANSAS,CATTLE,PRODUCTION,OPERATIONS,8
2007,KANSAS,CATTLE,SALES,$,1304
2007,KANSAS,CATTLE,SALES,HEAD,20317
2007,KANSAS,CATTLE,SALES,OPERATIONS,9852
2007,KANSAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,2761
2007,KANSAS,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,733
2007,KANSAS,CATTLE,"SHIPMENTS IN",HEAD,4
2007,KENTUCKY,CATTLE,OPERATIONS,OPERATIONS,74
2007,KENTUCKY,CATTLE,"PRICE RECEIVED","$ / HEAD",1
2007,KENTUCKY,CATTLE,SALES,$,258
2007,KENTUCKY,CATTLE,SALES,HEAD,27683
2007,KENTUCKY,CATTLE,SALES,OPERATIONS,13658
2007,KENTUCKY,CATTLE,"SALES FOR SLAUGHTER",HEAD,270
2007,KENTUCKY,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,220
2007,LOUISIANA,CATTLE,OPERATIONS,OPERATIONS,12
2007,LOUISIANA,CATTLE,SALES,$,140
2007,LOUISIANA,CATTLE,SALES,HEAD,14869
2007,LOUISIANA,CATTLE,SALES,OPERATIONS,4929
2007,MAINE,CATTLE,SALES,$,756
2007,MAINE,CATTLE,SALES,HEAD,3511
2007,MAINE,CATTLE,SALES,LB,16
2007,MAINE,CATTLE,SALES,OPERATIONS,1326
2007,MAINE,CATTLE,"SALES FOR SLAUGHTER",HEAD,0
2007,MAINE,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,269
2007,MARYLAND,CATTLE,"INVENTORY, AVG",HEAD,62
2007,MARYLAND,CATTLE,OPERATIONS,OPERATIONS,18
2007,MARYLAND,CATTLE,SALES,$,8
2007,MARYLAND,CATTLE,SALES,HEAD,3801
2007,MARYLAND,CATTLE,SALES,OPERATIONS,2839
2007,MARYLAND,CATTLE,"SALES FOR SLAUGHTER",HEAD,1404
2007,MARYLAND,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,117
2007,MASSACHUSETTS,CATTLE,OPERATIONS,OPERATIONS,8
2007,MASSACHUSETTS,CATTLE,"PRICE RECEIVED","$ / CWT",72
2007,MASSACHUSETTS,CATTLE,SALES,$,1096
2007,MASSACHUSETTS,CATTLE,SALES,HEAD,972
2007,MASSACHUSETTS,CATTLE,SALES,OPERATIONS,679
2007,MASSACHUSETTS,CATTLE,"SALES FOR SLAUGHTER",HEAD,0
2007,MASSACHUSETTS,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,75
2007,MICHIGAN,CATTLE,"INVENTORY, AVG",HEAD,335
2007,MICHIGAN,CATTLE,OPERATIONS,OPERATIONS,19
2007,MICHIGAN,CATTLE,SALES,$,1088
2007,MICHIGAN,CATTLE,SALES,HEAD,13815
